entity_name,entity_id,fiscal_year,AAL,AVA,UAAL,funded_ratio,ACP,contributions,investment_income,other_additions,admin_expense,benefit_payments,member_refunds,other_deductions,return_1yr,return_3yr,return_5yr,adc_amount,contribution_deficiency,net_cash_flow,contribution_to_payroll,funded_ratio_prev,funded_ratio_change
Alameda County Employees' Retirement Association,7258,2004,3890043000.0,3381757000.0,508286000.0,86.9,714344000.0,109250284.0,808651641.0,0.0,6634381.0,167618404.0,6585186.0,0.0,26.7,4.7,5.9,,,737063954.0,0.15293791786590213,92.5,-5.599999999999994
Alameda County Employees' Retirement Association,7258,2005,4336123000.0,3557918000.0,778205000.0,82.1,694626000.0,148563294.0,459335847.0,0.0,9208343.0,188731978.0,5189609.0,0.0,12.3,9.9,5.2,,,404769211.0,0.21387522782043863,86.9,-4.800000000000011
Alameda County Employees' Retirement Association,7258,2006,4548213000.0,3781843000.0,766370000.0,83.2,709783368.0,164951000.0,356821000.0,1219000.0,10318000.0,187897000.0,6080000.0,21967000.0,8.8,15.7,7.0,,,296729000.0,0.23239625981205014,82.1,1.1000000000000085
Alameda County Employees' Retirement Association,7258,2007,4825157000.0,4127841000.0,697316000.0,85.5,762139242.0,197270000.0,636202000.0,-77191000.0,10778000.0,199423000.0,5817000.0,0.0,14.4,11.8,10.6,,,540263000.0,0.2588372165200752,83.2,2.299999999999997
Alameda County Employees' Retirement Association,7258,2008,5112403000.0,4560213000.0,552190000.0,89.2,793558000.0,202382000.0,427127000.0,-159602000.0,12211000.0,218618000.0,7778000.0,0.0,8.8,10.6,14.0,,,231300000.0,0.2550311382406831,85.5,3.700000000000003
Alameda County Employees' Retirement Association,7258,2009,5112403000.0,4560213000.0,552190000.0,89.2,793558000.0,205268000.0,-1692837000.0,-16654000.0,13315000.0,237273000.0,6527000.0,0.0,-30.3,-4.6,1.2,,,-1761338000.0,0.25866792345361017,89.2,0.0
Alameda County Employees' Retirement Association,7258,2010,5537919000.0,4644010000.0,893909000.0,83.9,864260000.0,209469000.0,958771000.0,-6800000.0,12255000.0,252125000.0,7718000.0,0.0,,,,,,889342000.0,0.24236803739615392,89.2,-5.299999999999997
Alameda County Employees' Retirement Association,7258,2011,5899311000.0,4789000000.0,1110311000.0,81.2,882606000.0,225148000.0,648110000.0,885000.0,9951000.0,272937000.0,5645000.0,3050000.0,,,,,,582560000.0,0.2550945722100235,83.9,-2.700000000000003
Alameda County Employees' Retirement Association,7258,2012,6162740000.0,4776128000.0,1386612000.0,77.5,898342000.0,240870000.0,-40706000.0,-14516000.0,10137000.0,295826000.0,5406000.0,3631000.0,,,,,,-129352000.0,0.2681272833731474,81.2,-3.700000000000003
Alameda County Employees' Retirement Association,7258,2013,6613000000.0,4884000000.0,1729000000.0,73.9,906500000.0,224904000.0,709627000.0,31434000.0,10244000.0,320844000.0,5893000.0,3854000.0,,,,,,625130000.0,0.24810148924434638,77.5,-3.5999999999999943
Alameda County Employees' Retirement Association,7258,2014,6861687000.0,5210944000.0,1650743000.0,75.9,916803000.0,235170000.0,1109916000.0,-68973000.0,10562000.0,351422000.0,6319000.0,4166000.0,,,,,,903644000.0,0.2565109407364505,73.9,2.0
Alameda County Employees' Retirement Association,7258,2015,7592000000.0,5681000000.0,1911000000.0,74.8,948848000.0,258929000.0,280561000.0,-137914000.0,11254000.0,371236000.0,7453000.0,3711000.0,,,,,,7922000.0,0.27288775441377333,75.9,-1.1000000000000085
Alameda County Employees' Retirement Association,7258,2016,7875020000.0,6083536000.0,1791484000.0,77.3,969534000.0,307556000.0,-6517000.0,-95493000.0,11651000.0,392307000.0,8991000.0,3752000.0,,,,,,-211155000.0,0.31722043785983783,74.8,2.5
Alameda County Employees' Retirement Association,7258,2017,8237715.0,6436138.0,1801577.0,78.1,1003651000.0,327465000.0,469948000.0,-52293000.0,14618000.0,413752000.0,8471000.0,1191000.0,,,,241729000.0,0.0,307088000.0,0.3262737744494849,77.3,0.7999999999999972
Alameda County Employees' Retirement Association,7258,2018,8987061000.0,6830379000.0,2156682000.0,76.0,1055661000.0,336390000.0,1308233000.0,-54826000.0,14571000.0,437395000.0,7893000.0,1204000.0,,,,247064000.0,0.0,1128734000.0,0.31865343135722546,78.1,-2.0999999999999943
Alameda County Employees' Retirement Association,7258,2019,9376397000.0,7239327000.0,2137070000.0,77.21,1093735000.0,364420000.0,-356067000.0,-65570000.0,15246000.0,463234000.0,8709000.0,1224000.0,-4.1,7.2,5.3,269684000.0,0.0,-545630000.0,0.3331885694432381,76.0,1.2099999999999937
Alameda County Employees' Retirement Association,7258,2020,9795019000.0,7599977000.0,2195042000.0,77.59,1129175000.0,401644000.0,1358192000.0,-47074000.0,15274000.0,493460000.0,10725000.0,1354000.0,18.7,10.8,8.0,298527000.0,0.0,1191949000.0,0.3556968583257688,77.21,0.38000000000000966
Alameda County Employees' Retirement Association,7258,2021,10484180000.0,7984241000.0,2499939000.0,76.16,1155697000.0,415857000.0,1017335000.0,-50136000.0,14810000.0,521579000.0,9184000.0,1416000.0,12.48,8.56,10.44,309759000.0,6000.0,836067000.0,0.3598322051541191,77.59,-1.4300000000000068
Alameda County Employees' Retirement Association,7258,2022,10929935000.0,9453108000.0,1476827000.0,86.49,1204499000.0,1227667000.0,1601223000.0,-234176000.0,15040000.0,546625000.0,9644000.0,1537000.0,16.2,15.8,12.2,303965000.0,-812611000.0,2021868000.0,1.0192345531212563,76.16,10.329999999999998
Alameda County Employees' Retirement Association,7258,2023,11415120000.0,9923019000.0,1492101000.0,86.93,1258026000.0,402320000.0,-1289714000.0,-80924000.0,15369000.0,577624000.0,13713000.0,1657000.0,-11.5,5.1,5.7,281647000.0,0.0,-1576681000.0,0.31980261139276933,86.49,0.44000000000001194
Alameda County Employees' Retirement Association,7258,2024,11746667000.0,10342556000.0,1404111000.0,88.05,1319397000.0,415112000.0,1248809000.0,-8895000.0,15865000.0,606386000.0,13293000.0,1711000.0,12.7,5.1,9.2,288640000.0,0.0,1017771000.0,0.31462251316321016,86.93,1.1199999999999903
Contra Costa County Employees' Retirement Association,7259,2003,2983551000.0,2613220000.0,370331000.0,87.6,545875936.0,84079918.0,-290845193.0,22864644.0,4298952.0,144734399.0,643103.0,2541293.0,-9.5,-3.4,4.0,,,-336118378.0,0.1540275224735314,,
Contra Costa County Employees' Retirement Association,7259,2004,3677624000.0,3296736000.0,380888000.0,89.6,580415000.0,479425705.0,604780595.0,38024222.0,4292028.0,163923104.0,1036599.0,5021267.0,23.5,3.0,5.3,,,947957524.0,0.8260050222685492,87.6,2.0
Contra Costa County Employees' Retirement Association,7259,2005,4141390000.0,3538722000.0,602668000.0,85.4,600273000.0,183542815.0,411368167.0,4644827.0,4369276.0,178979297.0,909468.0,10176819.0,13.4,8.2,4.9,,,405120949.0,0.3057655683330751,89.6,-4.199999999999989
Contra Costa County Employees' Retirement Association,7259,2006,4481242899.0,3673858074.0,807384825.0,82.0,619132218.0,373774835.0,332007734.0,10375460.0,5249909.0,196106294.0,2074426.0,9621044.0,10.8,15.8,6.6,,,503106356.0,0.6037076154870687,85.4,-3.4000000000000057
Contra Costa County Employees' Retirement Association,7259,2007,4792428024.0,4062057143.0,730370881.0,84.8,627546408.0,264917359.0,607608904.0,7961473.0,4859286.0,216057477.0,3231903.0,7051691.0,15.3,13.2,10.1,,,649287379.0,0.42214783739149375,82.0,2.799999999999997
Contra Costa County Employees' Retirement Association,7259,2008,5293977010.0,4460871033.0,833105977.0,84.3,653953163.0,272520377.0,303553157.0,4114514.0,5941814.0,235656023.0,3113234.0,7370026.0,7.3,11.1,14.0,,,328106951.0,0.41672766861439586,84.8,-0.5
Contra Costa County Employees' Retirement Association,7259,2009,5581048225.0,5016136535.0,564911690.0,89.9,671617932.0,282971099.0,-1472168199.0,7687753.0,5601126.0,250444563.0,3730319.0,8132415.0,-26.5,-3.1,2.7,,,-1449417770.0,0.4213274921909024,84.3,5.6000000000000085
Contra Costa County Employees' Retirement Association,7259,2010,5972471074.0,5282505159.0,689965915.0,88.4,671817932.0,262149834.0,742407070.0,8889842.0,7358750.0,266866460.0,4628272.0,7562546.0,21.9,-1.3,4.2,,,727030718.0,0.39020964090610194,89.9,-1.5
Contra Costa County Employees' Retirement Association,7259,2011,6314787187.0,5290114102.0,1024673085.0,83.8,694443999.0,248281413.0,603989951.0,2778450.0,5283294.0,288969175.0,2647011.0,7722665.0,14.0,0.7,4.8,,,550427669.0,0.35752546405113367,88.4,-4.6000000000000085
Contra Costa County Employees' Retirement Association,7259,2012,6654036801.0,5341821711.0,1312215090.0,80.3,687443206.0,261964370.0,96704257.0,4609440.0,6289684.0,320297818.0,3909122.0,7649185.0,2.7,12.6,2.4,,,25132258.0,0.38107056366777153,83.8,-3.5
Contra Costa County Employees' Retirement Association,7259,2013,6915311649.0,5426719066.0,1488592583.0,78.5,666394146.0,285683036.0,678627489.0,3445122.0,6030474.0,347569044.0,3275969.0,8588493.0,14.1,10.1,3.6,,,602291667.0,0.42869979833226207,80.3,-1.7999999999999972
Contra Costa County Employees' Retirement Association,7259,2014,7761315535.0,5482257062.0,2279058473.0,70.6,652312178.0,307390706.0,887465731.0,-1448385.0,6775782.0,369809403.0,3844376.0,9242019.0,16.5,11.0,13.7,,,803736472.0,0.47123251162114593,78.5,-7.900000000000006
Contra Costa County Employees' Retirement Association,7259,2015,7731097407.0,5907416432.0,1823680975.0,76.4,679428911.0,372018078.0,493089982.0,-3050196.0,6979995.0,387026326.0,6798278.0,10660631.0,8.4,13.0,11.0,,,450592634.0,0.5475452574610856,70.6,5.800000000000011
Contra Costa County Employees' Retirement Association,7259,2016,8027438213.0,6557496101.0,1469942112.0,81.7,697831837.0,409080907.0,85220874.0,-1626397.0,8115358.0,400758537.0,4434005.0,11695285.0,2.6,9.0,8.7,,,67672199.0,0.5862170301066387,76.4,5.299999999999997
Contra Costa County Employees' Retirement Association,7259,2017,8448624096.0,7136801380.0,1311822716.0,84.5,746352665.0,396697316.0,503363286.0,0.0,8486463.0,412073488.0,7154217.0,10409357.0,7.4,6.1,9.7,307457143.0,0.0,461937077.0,0.5315145702601598,81.7,2.799999999999997
Contra Costa County Employees' Retirement Association,7259,2018,8794434139.0,7606997530.0,1187436609.0,86.5,784412261.0,411303467.0,996556382.0,0.0,9146115.0,430036660.0,5517940.0,11097589.0,14.2,8.0,9.7,314512561.0,0.0,952061545.0,0.5243460453762591,84.5,2.0
Contra Costa County Employees' Retirement Association,7259,2019,9239246920.0,8179891191.0,1059355729.0,88.53,860624613.0,428658632.0,-185756513.0,0.0,9337053.0,452511863.0,8092678.0,13555781.0,-2.7,5.8,5.4,324863103.0,0.0,-240595256.0,0.4980785182354528,86.5,2.030000000000001
Contra Costa County Employees' Retirement Association,7259,2020,9682143750.0,8650178226.0,1031965524.0,89.34,896390769.0,436470506.0,1177539934.0,0.0,10200473.0,477759784.0,7617377.0,11405921.0,14.6,8.3,6.8,326716796.0,0.0,1107026885.0,0.4869199026747229,88.53,0.8100000000000023
Contra Costa County Employees' Retirement Association,7259,2021,10075722222.0,9144580232.0,931141990.0,90.76,937531265.0,449850914.0,892012458.0,0.0,10749625.0,500233675.0,5924900.0,11729989.0,9.2,6.8,8.2,336066723.0,0.0,813225183.0,0.4798249730903641,89.34,1.4200000000000017
Contra Costa County Employees' Retirement Association,7259,2022,10521628175.0,9662282926.0,859345249.0,91.83,990041699.0,527776524.0,1417098871.0,0.0,11237383.0,532116595.0,5883885.0,12109641.0,13.9,12.6,9.6,339702909.0,0.0,1383527891.0,0.533085146345942,90.76,1.0699999999999932
Contra Costa County Employees' Retirement Association,7259,2023,11288973487.0,10434412288.0,854561199.0,92.43,1015755387.0,474687607.0,-1271875625.0,0.0,11537709.0,562830131.0,13738069.0,14803014.0,-10.6,3.6,4.4,348760348.0,0.0,-1400096941.0,0.4673247251013595,91.83,0.6000000000000085
Contra Costa County Employees' Retirement Association,7259,2024,11912228880.0,10861822062.0,1050406818.0,91.18,1073886785.0,505251680.0,883716524.0,0.0,12839955.0,594474338.0,10062502.0,16401962.0,9.0,3.5,6.8,372770052.0,0.0,755189447.0,0.4704887768965329,92.43,-1.25
Fresno County Employees' Retirement Association,7260,2003,1932300000.0,1674900000.0,257400000.0,86.7,330118583.0,53557689.0,26801635.0,588224.0,2057601.0,92887465.0,904266.0,0.0,3.0,-0.9,2.5,,,-14901784.0,0.16223772837410974,,
Fresno County Employees' Retirement Association,7260,2004,1953490000.0,1922149000.0,31341000.0,98.4,319225779.0,461189498.0,218191200.0,20685726.0,2001117.0,107052147.0,941211.0,0.0,16.6,4.8,4.2,,,590071949.0,1.4447125775515768,86.7,11.700000000000003
Fresno County Employees' Retirement Association,7260,2005,1953490000.0,1922149000.0,31341000.0,98.4,341981000.0,80603659.0,211073669.0,24333148.0,2484059.0,115128805.0,1403294.0,0.0,12.1,10.5,4.9,,,196994318.0,0.23569630768960848,98.4,0.0
Fresno County Employees' Retirement Association,7260,2006,2545620000.0,2337311000.0,208309000.0,91.8,351049185.0,87233557.0,213410202.0,16357462.0,2865270.0,120992639.0,1185450.0,0.0,11.4,13.4,7.6,,,191957862.0,0.24849383142706913,98.4,-6.6000000000000085
Fresno County Employees' Retirement Association,7260,2007,2803990000.0,2398454407.0,405535593.0,85.5,376270081.0,103524735.0,422245526.0,20109818.0,3299243.0,131480022.0,2112627.0,0.0,19.0,14.2,12.3,,,408988187.0,0.27513411304153096,91.8,-6.299999999999997
Fresno County Employees' Retirement Association,7260,2008,2803990000.0,2398454000.0,405536000.0,85.5,376270000.0,127577202.0,-199423940.0,12513052.0,3568667.0,143072200.0,6072397.0,0.0,-5.1,8.0,10.5,,,-212046950.0,0.33905759693836873,85.5,0.0
Fresno County Employees' Retirement Association,7260,2009,3149570000.0,2610269000.0,539301000.0,82.9,404277000.0,148521266.0,-451990242.0,490660.0,3854970.0,155782122.0,2077530.0,0.0,-16.2,-1.8,3.4,,,-464692938.0,0.3673750077298486,85.5,-2.5999999999999943
Fresno County Employees' Retirement Association,7260,2010,3429990000.0,2812423000.0,617567000.0,82.0,424084000.0,158346835.0,330019455.0,11419596.0,3569816.0,169526101.0,1915119.0,0.0,16.1,-2.7,4.1,,,324774850.0,0.37338554390167983,82.9,-0.9000000000000057
Fresno County Employees' Retirement Association,7260,2011,3644743000.0,2864956000.0,779787000.0,78.6,422519000.0,161583030.0,604876580.0,545057.0,4108313.0,180362974.0,2043926.0,0.0,22.7,6.1,6.1,,,580489454.0,0.3824278434815949,82.0,-3.4000000000000057
Fresno County Employees' Retirement Association,7260,2012,4092464000.0,2983044000.0,1109420000.0,72.9,408861000.0,190496321.0,-10399016.0,157354.0,3597723.0,193535235.0,1785748.0,0.0,-0.2,12.5,2.5,,,-18664047.0,0.4659195203259788,78.6,-5.699999999999989
Fresno County Employees' Retirement Association,7260,2013,4237961000.0,3114483000.0,1123478000.0,73.5,398976000.0,189088103.0,377938012.0,545388.0,3675804.0,210745741.0,2210889.0,0.0,12.3,11.2,6.0,,,350939069.0,0.4739335273299647,72.9,0.5999999999999943
Fresno County Employees' Retirement Association,7260,2014,4345402000.0,3305045000.0,1040357000.0,76.1,365596000.0,195463147.0,582624775.0,544832.0,3541682.0,222289390.0,2103211.0,21269.0,17.5,9.7,13.5,,,550677202.0,0.5346424660007221,73.5,2.5999999999999943
Fresno County Employees' Retirement Association,7260,2015,4694780000.0,3518982000.0,1175798000.0,75.0,370079000.0,217323181.0,54337.0,351980.0,4297090.0,229114524.0,2281948.0,45520.0,0.1,9.8,10.1,,,-18009584.0,0.5872345661331769,76.1,-1.0999999999999943
